ciudad_id,num_trabajador,refresco_id,rfc_cliente,rfc_tienda,dia_id,cantidad_venta,venta_$
3,1007,7,SEV850615M56,SEV3334445556,25,204,5100.0
3,1008,1,AXO901201T89,OXI9876543210,4,207,3105.0
5,1007,5,WAL920304R34,WAL1112223334,41,115,1380.0
9,1001,6,AXO901201T89,OXR1112223334,38,35,420.0
3,1010,7,CER881112L67,CHE4445556667,29,279,6975.0
1,1001,1,AXO901201T89,OXP9990001112,31,300,4500.0
7,1005,7,SEV850615M56,SEV9990001112,40,80,2000.0
10,1006,8,AXO901201T89,OXM9990001114,16,153,3825.0
5,1008,3,WAL920304R34,WAL0001112223,4,143,2145.0
7,1009,8,SEV850615M56,SEV9990001112,49,187,4675.0
6,1001,9,AXO901201T89,OXA9990001113,46,55,770.0
3,1002,1,SOR900728N45,SOR7778889990,14,285,4275.0
9,1010,5,SEV850615M56,SEV6667778880,4,118,1416.0
9,1006,9,WAL920304R34,WAL1112223335,4,127,1778.0
2,1009,1,SEV850615M56,SEV9990001112,7,270,4050.0
10,1010,8,AXO901201T89,OXP9990001112,18,147,3675.0
2,1009,5,WAL920304R34,WAL6667778890,20,148,1776.0
8,1006,3,SOR900728N45,SOR8889990001,24,173,2595.0
4,1006,5,WAL920304R34,WAL2223334447,43,84,1008.0
8,1010,1,CER881112L67,CHM1112223334,49,186,2790.0
2,1005,2,CER881112L67,CHS5556667778,36,83,1245.0
5,1004,2,WAL920304R34,WAL6667778890,26,124,1860.0
7,1008,2,AXO901201T89,OXL2223334445,13,72,1080.0
4,1006,4,AXO901201T89,OXR1112223334,41,93,1116.0
5,1010,10,SEV850615M56,SEV3334445556,27,72,1296.0
6,1001,7,AXO901201T89,OXD8889990002,26,135,3375.0
1,1010,2,CER881112L67,CHI8889990002,48,124,1860.0
6,1008,5,SEV850615M56,SEV5556667779,25,121,1452.0
3,1010,6,CER881112L67,CHM1112223334,11,106,1272.0
6,1007,3,WAL920304R34,WAL5556667778,44,114,1710.0
8,1007,10,AXO901201T89,OXX3334445556,41,93,1674.0
6,1002,1,SEV850615M56,SEV2223334445,21,161,2415.0
10,1001,3,SEV850615M56,SEV9990001112,28,169,2535.0
8,1006,2,SEV850615M56,SEV5556667771,46,82,1230.0
7,1009,3,AXO901201T89,OXI9876543210,3,139,2085.0
5,1004,1,WAL920304R34,WAL1112223334,2,188,2820.0
6,1004,10,CER881112L67,CHI8889990002,45,148,2664.0
2,1009,9,AXO901201T89,OXZ5556667770,12,106,1484.0
7,1008,2,AXO901201T89,OXB4445556669,7,144,2160.0
10,1008,10,AXO901201T89,OXC7778889990,12,85,1530.0
5,1001,4,AXO901201T89,OXI9876543210,11,49,588.0
10,1004,4,WAL920304R34,WAL1112223335,25,23,276.0
6,1007,6,SEV850615M56,SEV5556667771,7,107,1284.0
10,1008,6,AXO901201T89,OXA9990001113,2,60,720.0
2,1008,10,WAL920304R34,WAL6667778889,18,78,1404.0
4,1009,7,CER881112L67,CHC2223334446,15,218,5450.0
3,1004,9,SEV850615M56,SEV5556667771,5,79,1106.0
10,1005,2,AXO901201T89,OXH1112223337,33,92,1380.0
3,1002,1,CER881112L67,CHN3334445558,48,269,4035.0
3,1001,5,AXO901201T89,OXA9990001113,4,87,1044.0
3,1001,8,SOR900728N45,SOR8889990001,13,179,4475.0
10,1002,7,SOR900728N45,SOR0001112223,23,116,2900.0
10,1010,3,SOR900728N45,SOR7778889990,38,130,1950.0
8,1010,9,WAL920304R34,WAL4445556667,17,40,560.0
3,1001,10,SEV850615M56,SEV4445556667,44,95,1710.0
8,1001,2,AXO901201T89,OXS8889990001,8,46,690.0
2,1010,7,SEV850615M56,SEV6667778880,19,282,7050.0
8,1006,8,AXO901201T89,OXI9876543210,48,116,2900.0
5,1005,8,CER881112L67,CHN3334445558,29,47,1175.0
5,1009,4,AXO901201T89,OXG0001112224,36,71,852.0
8,1008,6,AXO901201T89,OXI9876543210,47,62,744.0
9,1008,3,CER881112L67,CHP6667778889,10,91,1365.0
2,1002,7,AXO901201T89,OXS8889990001,30,173,4325.0
5,1002,2,AXO901201T89,OXC1234567890,30,167,2505.0
7,1008,8,CER881112L67,CHP6667778889,43,109,2725.0
9,1009,6,CER881112L67,CHI8889990002,35,73,876.0
7,1001,6,AXO901201T89,OXS8889990001,42,50,600.0
1,1009,2,CER881112L67,CHE4445556667,48,161,2415.0
3,1007,9,WAL920304R34,WAL1112223335,26,82,1148.0
6,1005,9,CER881112L67,CHM1112223334,41,54,756.0
5,1009,8,AXO901201T89,OXZ5556667770,21,89,2225.0
5,1010,5,AXO901201T89,OXA9990001113,17,70,840.0
4,1003,8,AXO901201T89,OXH1112223337,47,159,3975.0
6,1003,7,CER881112L67,CHP6667778889,10,283,7075.0
10,1004,1,AXO901201T89,OXM9990001114,25,130,1950.0
6,1008,7,WAL920304R34,WAL7778889991,6,75,1875.0
7,1007,4,WAL920304R34,WAL2223334447,7,140,1680.0
2,1007,7,SEV850615M56,SEV2223334445,6,220,5500.0
10,1008,2,AXO901201T89,OXM9990001114,44,118,1770.0
1,1002,7,SOR900728N45,SOR8889990001,8,161,4025.0
3,1010,6,WAL920304R34,WAL6667778889,14,134,1608.0
4,1006,7,AXO901201T89,OXM9990001114,37,142,3550.0
9,1002,7,SOR900728N45,SOR8889990001,26,201,5025.0
4,1007,7,SEV850615M56,SEV2223334445,2,177,4425.0
1,1007,1,SEV850615M56,SEV3334445556,40,237,3555.0
2,1004,5,AXO901201T89,OXD8889990002,44,87,1044.0
8,1004,1,AXO901201T89,OXP3334445557,1,189,2835.0
6,1004,3,SOR900728N45,SOR7778889990,37,162,2430.0
4,1008,2,SEV850615M56,SEV5556667779,48,66,990.0
8,1010,8,SEV850615M56,SEV5556667771,35,130,3250.0
6,1002,5,AXO901201T89,OXH1112223337,4,93,1116.0
5,1009,9,SOR900728N45,SOR8889990001,5,109,1526.0
7,1006,5,AXO901201T89,OXP9990001112,13,87,1044.0
9,1008,5,WAL920304R34,WAL7778889991,9,73,876.0
1,1007,5,AXO901201T89,OXM9990001114,40,24,288.0
8,1010,4,SOR900728N45,SOR8889990001,12,74,888.0
5,1005,7,CER881112L67,CHE4445556667,27,258,6450.0
2,1009,9,CER881112L67,CHT7778889991,21,68,952.0
7,1001,6,AXO901201T89,OXL4445556668,50,88,1056.0
7,1007,7,AXO901201T89,OXA9990001113,23,186,4650.0
7,1008,6,AXO901201T89,OXG0001112224,22,96,1152.0
5,1002,2,AXO901201T89,OXC7778889990,26,150,2250.0
7,1009,10,SEV850615M56,SEV5556667771,31,40,720.0
6,1001,7,WAL920304R34,WAL4445556667,21,278,6950.0
7,1007,8,WAL920304R34,WAL1112223335,28,125,3125.0
6,1004,10,SOR900728N45,SOR6667778889,4,114,2052.0
1,1004,8,SOR900728N45,SOR9990001112,40,170,4250.0
3,1007,10,AXO901201T89,OXG0001112224,50,33,594.0
5,1007,2,CER881112L67,CHE4445556667,23,54,810.0
4,1006,1,WAL920304R34,WAL1112223335,9,299,4485.0
4,1002,4,SOR900728N45,SOR7778889990,31,48,576.0
8,1008,4,SEV850615M56,SEV6667778880,9,31,372.0
1,1006,10,SOR900728N45,SOR0001112223,4,93,1674.0
4,1005,5,AXO901201T89,OXA9990001113,41,27,324.0
10,1003,4,SOR900728N45,SOR7778889990,25,144,1728.0
3,1003,1,AXO901201T89,OXD8889990002,16,80,1200.0
4,1004,8,AXO901201T89,OXP3334445557,37,117,2925.0
3,1001,9,AXO901201T89,OXH1112223337,1,33,462.0
1,1002,6,WAL920304R34,WAL1112223334,9,85,1020.0
9,1003,1,SOR900728N45,SOR8889990001,24,258,3870.0
3,1009,6,AXO901201T89,OXA9990001113,34,90,1080.0
9,1001,2,CER881112L67,CHP6667778889,30,156,2340.0
4,1005,8,AXO901201T89,OXX3334445556,43,64,1600.0
10,1008,8,CER881112L67,CHT7778889991,1,92,2300.0
4,1005,9,SEV850615M56,SEV5556667771,28,121,1694.0
2,1008,5,AXO901201T89,OXC1234567890,37,88,1056.0
7,1002,5,WAL920304R34,WAL5556667778,40,45,540.0
3,1006,7,WAL920304R34,WAL6667778889,30,237,5925.0
2,1001,6,SEV850615M56,SEV5556667771,1,124,1488.0
2,1001,5,AXO901201T89,OXN3334445556,41,53,636.0
10,1008,5,AXO901201T89,OXC1234567890,25,87,1044.0
1,1002,10,SOR900728N45,SOR9990001112,22,38,684.0
3,1010,4,CER881112L67,CHM1112223334,31,46,552.0
3,1009,6,CER881112L67,CHE4445556667,50,72,864.0
2,1007,4,AXO901201T89,OXP9990001112,41,47,564.0
10,1008,3,CER881112L67,CHP6667778889,18,172,2580.0
9,1003,3,AXO901201T89,OXC7778889990,41,42,630.0
4,1002,8,WAL920304R34,WAL4445556667,13,117,2925.0
6,1009,1,AXO901201T89,OXJ0001112225,23,208,3120.0
1,1001,7,CER881112L67,CHS5556667778,5,105,2625.0
8,1007,6,WAL920304R34,WAL2223334447,40,80,960.0
6,1004,5,SEV850615M56,SEV5556667779,12,24,288.0
10,1008,1,SEV850615M56,SEV6667778880,31,149,2235.0
7,1005,7,WAL920304R34,WAL7778889991,39,105,2625.0
10,1005,1,SEV850615M56,SEV5556667779,39,293,4395.0
3,1002,3,AXO901201T89,OXC1234567890,34,96,1440.0
9,1003,6,AXO901201T89,OXG0001112224,25,70,840.0
1,1006,5,AXO901201T89,OXB4445556669,16,100,1200.0
4,1006,3,WAL920304R34,WAL2223334447,5,86,1290.0
10,1007,5,SEV850615M56,SEV6667778880,50,121,1452.0
5,1007,4,SOR900728N45,SOR8889990001,21,148,1776.0
10,1005,4,WAL920304R34,WAL4445556667,47,112,1344.0
5,1009,1,WAL920304R34,WAL6667778890,2,140,2100.0
5,1004,8,AXO901201T89,OXH1112223337,2,60,1500.0
2,1009,5,AXO901201T89,OXS8889990001,28,146,1752.0
6,1009,9,SEV850615M56,SEV1112223336,7,24,336.0
4,1003,10,CER881112L67,CHE4445556667,34,60,1080.0
9,1001,8,SOR900728N45,SOR8889990001,47,128,3200.0
4,1008,7,AXO901201T89,OXC7778889990,36,193,4825.0
7,1004,5,SOR900728N45,SOR8889990001,42,129,1548.0
10,1004,2,SEV850615M56,SEV5556667779,17,179,2685.0
2,1009,6,AXO901201T89,OXC1234567890,4,43,516.0
9,1006,8,WAL920304R34,WAL0001112223,35,139,3475.0
2,1002,6,SEV850615M56,SEV0001112224,30,80,960.0
8,1008,10,AXO901201T89,OXL4445556668,25,68,1224.0
3,1006,10,AXO901201T89,OXA9990001113,41,133,2394.0
8,1001,2,AXO901201T89,OXL2223334445,33,105,1575.0
3,1008,5,CER881112L67,CHP6667778889,31,130,1560.0
6,1006,8,SEV850615M56,SEV1112223336,6,85,2125.0
8,1005,7,AXO901201T89,OXZ5556667770,27,216,5400.0
8,1006,5,SEV850615M56,SEV0001112224,22,89,1068.0
6,1006,4,SEV850615M56,SEV5556667771,2,124,1488.0
10,1001,5,CER881112L67,CHC2223334446,40,123,1476.0
1,1004,7,AXO901201T89,OXI9876543210,24,274,6850.0
9,1003,8,AXO901201T89,OXD8889990002,39,154,3850.0
5,1006,2,SOR900728N45,SOR8889990001,2,185,2775.0
7,1006,9,SEV850615M56,SEV4445556667,28,94,1316.0
9,1002,8,WAL920304R34,WAL5556667778,6,32,800.0
3,1006,1,CER881112L67,CHE4445556667,40,202,3030.0
4,1006,8,WAL920304R34,WAL6667778889,12,115,2875.0
7,1007,4,AXO901201T89,OXM9990001114,40,20,240.0
10,1002,4,CER881112L67,CHC2223334446,38,72,864.0
9,1009,2,SEV850615M56,SEV2223334445,19,189,2835.0
6,1008,3,SEV850615M56,SEV2223334445,16,30,450.0
1,1006,5,AXO901201T89,OXM9990001114,43,29,348.0
4,1007,2,SEV850615M56,SEV6667778880,4,112,1680.0
3,1008,5,AXO901201T89,OXR1112223334,28,68,816.0
9,1005,3,AXO901201T89,OXC7778889990,27,157,2355.0
7,1010,4,SEV850615M56,SEV2223334445,50,70,840.0
6,1007,2,AXO901201T89,OXJ0001112225,19,110,1650.0
7,1007,1,CER881112L67,CHP6667778889,18,224,3360.0
6,1007,10,CER881112L67,CHI8889990002,34,141,2538.0
5,1009,2,CER881112L67,CHI8889990002,48,40,600.0
7,1007,6,SEV850615M56,SEV4445556667,6,142,1704.0
7,1004,4,AXO901201T89,OXJ0001112225,40,83,996.0
6,1010,8,AXO901201T89,OXP3334445557,18,119,2975.0
4,1007,7,SOR900728N45,SOR8889990001,7,119,2975.0
1,1006,8,AXO901201T89,OXL4445556668,30,164,4100.0
2,1010,7,WAL920304R34,WAL4445556667,8,206,5150.0
5,1006,7,WAL920304R34,WAL4445556667,25,186,4650.0
3,1001,3,CER881112L67,CHT7778889991,26,88,1320.0
5,1005,1,AXO901201T89,OXD8889990002,14,50,750.0
3,1003,7,AXO901201T89,OXM9990001114,16,117,2925.0
7,1002,7,WAL920304R34,WAL0001112223,8,227,5675.0
4,1005,3,AXO901201T89,OXC1234567890,27,124,1860.0
10,1005,5,AXO901201T89,OXA9990001113,35,42,504.0
3,1007,9,SOR900728N45,SOR9990001112,29,56,784.0
7,1007,10,CER881112L67,CHI8889990002,48,64,1152.0
3,1009,2,AXO901201T89,OXI9876543210,28,135,2025.0
2,1006,5,AXO901201T89,OXD8889990002,41,87,1044.0
7,1007,8,AXO901201T89,OXI9876543210,28,70,1750.0
8,1001,7,AXO901201T89,OXZ5556667770,27,285,7125.0
8,1010,5,CER881112L67,CHM1112223334,39,48,576.0
9,1001,10,AXO901201T89,OXA9990001113,49,68,1224.0
9,1010,9,WAL920304R34,WAL6667778890,18,44,616.0
5,1008,5,SOR900728N45,SOR6667778889,6,136,1632.0
4,1010,3,CER881112L67,CHP6667778889,19,146,2190.0
3,1002,4,CER881112L67,CHS5556667778,45,135,1620.0
1,1002,2,SEV850615M56,SEV4445556667,7,191,2865.0
9,1002,9,WAL920304R34,WAL1112223334,29,126,1764.0
9,1003,3,AXO901201T89,OXL2223334445,10,187,2805.0
7,1007,2,WAL920304R34,WAL6667778890,26,45,675.0
9,1008,9,AXO901201T89,OXC7778889990,48,43,602.0
7,1007,8,SEV850615M56,SEV5556667779,35,67,1675.0
10,1007,6,AXO901201T89,OXX3334445556,31,23,276.0
3,1007,6,WAL920304R34,WAL1112223335,20,44,528.0
1,1001,6,WAL920304R34,WAL1112223334,43,148,1776.0
8,1009,6,SOR900728N45,SOR8889990001,10,96,1152.0
10,1008,5,SOR900728N45,SOR6667778889,47,118,1416.0
3,1004,3,WAL920304R34,WAL1112223334,42,200,3000.0
8,1004,9,AXO901201T89,OXP9990001112,49,48,672.0
3,1004,4,WAL920304R34,WAL6667778889,31,143,1716.0
1,1005,6,AXO901201T89,OXD8889990002,27,121,1452.0
10,1002,9,SEV850615M56,SEV4445556667,25,104,1456.0
5,1002,6,AXO901201T89,OXS8889990001,30,110,1320.0
10,1008,10,AXO901201T89,OXZ5556667770,48,89,1602.0
8,1007,8,SEV850615M56,SEV1112223336,43,103,2575.0
4,1004,6,SEV850615M56,SEV2223334445,45,66,792.0
1,1007,4,SEV850615M56,SEV0001112224,33,100,1200.0
7,1004,4,AXO901201T89,OXP9990001112,47,56,672.0
8,1010,7,CER881112L67,CHN3334445558,44,141,3525.0
8,1003,2,WAL920304R34,WAL1112223334,13,140,2100.0
1,1006,8,SOR900728N45,SOR7778889990,23,60,1500.0
3,1007,3,AXO901201T89,OXI9876543210,45,42,630.0
4,1003,1,AXO901201T89,OXH1112223337,48,272,4080.0
2,1002,2,SEV850615M56,SEV4445556667,43,121,1815.0
9,1001,8,SEV850615M56,SEV0001112224,24,140,3500.0
3,1010,7,WAL920304R34,WAL1112223334,7,300,7500.0
9,1001,9,SOR900728N45,SOR8889990001,30,61,854.0
1,1005,5,AXO901201T89,OXZ5556667770,23,83,996.0
7,1010,1,CER881112L67,CHP6667778889,18,243,3645.0
1,1004,1,AXO901201T89,OXL4445556668,7,77,1155.0
7,1010,1,SEV850615M56,SEV2223334445,32,277,4155.0
3,1002,7,SEV850615M56,SEV2223334445,15,265,6625.0
10,1005,1,SOR900728N45,SOR0001112223,13,55,825.0
4,1006,8,SEV850615M56,SEV0001112224,24,90,2250.0
1,1002,3,CER881112L67,CHE4445556667,5,53,795.0
2,1007,7,WAL920304R34,WAL1112223334,25,286,7150.0
10,1010,3,CER881112L67,CHN3334445558,30,171,2565.0
9,1010,3,AXO901201T89,OXG0001112224,16,165,2475.0
3,1010,3,SEV850615M56,SEV9990001112,43,57,855.0
10,1001,1,AXO901201T89,OXA9990001113,35,147,2205.0
6,1010,6,AXO901201T89,OXS8889990001,34,114,1368.0
4,1001,6,CER881112L67,CHE4445556667,21,69,828.0
8,1006,3,AXO901201T89,OXP9990001112,1,181,2715.0
9,1005,3,CER881112L67,CHE4445556667,17,122,1830.0
10,1001,9,WAL920304R34,WAL2223334447,27,62,868.0
9,1008,9,CER881112L67,CHI8889990002,26,89,1246.0
1,1009,10,AXO901201T89,OXG0001112224,23,56,1008.0
3,1008,10,SEV850615M56,SEV0001112224,19,111,1998.0
2,1002,2,AXO901201T89,OXZ5556667770,29,137,2055.0
8,1004,9,WAL920304R34,WAL6667778889,27,30,420.0
2,1005,10,AXO901201T89,OXN3334445556,46,137,2466.0
6,1010,7,AXO901201T89,OXP3334445557,7,72,1800.0
2,1008,3,SEV850615M56,SEV9990001112,21,57,855.0
7,1002,8,SOR900728N45,SOR8889990001,31,58,1450.0
9,1009,7,AXO901201T89,OXR1112223334,49,178,4450.0
2,1004,1,CER881112L67,CHC2223334446,40,206,3090.0
1,1001,1,CER881112L67,CHC2223334446,19,274,4110.0
7,1001,1,SEV850615M56,SEV1112223336,18,73,1095.0
7,1005,3,AXO901201T89,OXR1112223334,28,156,2340.0
8,1010,9,CER881112L67,CHI8889990002,24,139,1946.0
8,1005,6,CER881112L67,CHE4445556667,19,29,348.0
9,1002,7,SOR900728N45,SOR7778889990,46,61,1525.0
3,1010,4,AXO901201T89,OXJ0001112225,32,98,1176.0
7,1009,5,AXO901201T89,OXC1234567890,3,80,960.0
8,1005,1,CER881112L67,CHP6667778889,6,227,3405.0
7,1007,7,AXO901201T89,OXL2223334445,34,155,3875.0
3,1002,6,SEV850615M56,SEV5556667779,26,140,1680.0
4,1002,1,WAL920304R34,WAL1112223335,29,191,2865.0
8,1010,9,SEV850615M56,SEV0001112224,45,75,1050.0
10,1004,1,SEV850615M56,SEV1112223336,28,110,1650.0
8,1002,2,SEV850615M56,SEV5556667771,36,198,2970.0
6,1006,1,AXO901201T89,OXG0001112224,28,257,3855.0
4,1007,6,SOR900728N45,SOR6667778889,20,76,912.0
4,1009,8,SOR900728N45,SOR6667778889,43,97,2425.0
3,1004,4,AXO901201T89,OXZ5556667770,40,102,1224.0
2,1002,4,WAL920304R34,WAL0001112223,35,136,1632.0
9,1006,6,SEV850615M56,SEV5556667771,25,90,1080.0
2,1006,7,AXO901201T89,OXB4445556669,37,179,4475.0
2,1005,7,SOR900728N45,SOR8889990001,41,243,6075.0
10,1007,5,WAL920304R34,WAL2223334447,10,113,1356.0
6,1004,3,SOR900728N45,SOR8889990001,8,193,2895.0
2,1008,10,AXO901201T89,OXN3334445556,13,96,1728.0
5,1005,9,AXO901201T89,OXZ5556667770,30,113,1582.0
2,1009,7,WAL920304R34,WAL1112223335,42,200,5000.0
6,1002,9,AXO901201T89,OXS8889990001,10,82,1148.0
5,1006,7,AXO901201T89,OXN3334445556,1,165,4125.0
1,1003,3,AXO901201T89,OXR1112223334,24,45,675.0
10,1003,6,CER881112L67,CHC2223334446,43,72,864.0
10,1003,9,SOR900728N45,SOR8889990001,16,127,1778.0
7,1005,4,SOR900728N45,SOR9990001112,15,40,480.0
6,1008,9,SEV850615M56,SEV9990001112,27,42,588.0
1,1009,1,AXO901201T89,OXI9876543210,26,156,2340.0
1,1002,6,SOR900728N45,SOR7778889990,25,118,1416.0
10,1005,1,AXO901201T89,OXH1112223337,13,226,3390.0
3,1003,10,AXO901201T89,OXB4445556669,42,24,432.0
5,1002,10,AXO901201T89,OXR1112223334,24,144,2592.0
2,1006,4,SEV850615M56,SEV4445556667,27,68,816.0
7,1004,1,CER881112L67,CHT7778889991,4,222,3330.0
5,1008,1,CER881112L67,CHE4445556667,4,204,3060.0
8,1007,5,AXO901201T89,OXP9990001112,23,26,312.0
10,1001,9,SOR900728N45,SOR6667778889,5,91,1274.0
8,1008,3,CER881112L67,CHE4445556667,32,123,1845.0
1,1006,8,AXO901201T89,OXD8889990002,21,97,2425.0
4,1010,8,SEV850615M56,SEV2223334445,22,62,1550.0
10,1002,3,AXO901201T89,OXA9990001113,42,45,675.0
8,1009,1,AXO901201T89,OXC1234567890,15,120,1800.0
4,1004,2,SEV850615M56,SEV2223334445,7,40,600.0
3,1010,2,SEV850615M56,SEV0001112224,19,59,885.0
7,1004,5,WAL920304R34,WAL1112223334,43,46,552.0
5,1001,4,CER881112L67,CHN3334445558,5,94,1128.0
6,1002,1,SOR900728N45,SOR9990001112,17,280,4200.0
3,1006,7,SOR900728N45,SOR8889990001,15,226,5650.0
2,1004,9,AXO901201T89,OXG0001112224,30,81,1134.0
5,1002,9,WAL920304R34,WAL6667778890,37,144,2016.0
1,1009,5,AXO901201T89,OXB4445556669,9,74,888.0
6,1003,10,AXO901201T89,OXA9990001113,34,120,2160.0
6,1010,8,SOR900728N45,SOR0001112223,29,60,1500.0
2,1002,1,AXO901201T89,OXN3334445556,35,236,3540.0
4,1004,9,SEV850615M56,SEV9990001112,42,142,1988.0
3,1007,9,SOR900728N45,SOR0001112223,6,102,1428.0
8,1006,1,SEV850615M56,SEV1112223336,49,102,1530.0
3,1006,5,SOR900728N45,SOR8889990001,9,88,1056.0
6,1005,8,WAL920304R34,WAL2223334447,49,53,1325.0
7,1010,1,WAL920304R34,WAL7778889991,19,151,2265.0
7,1010,10,SOR900728N45,SOR9990001112,25,63,1134.0
9,1006,10,WAL920304R34,WAL0001112223,7,29,522.0
4,1009,3,WAL920304R34,WAL5556667778,37,152,2280.0
3,1008,8,AXO901201T89,OXL2223334445,5,30,750.0
4,1009,7,AXO901201T89,OXB4445556669,22,187,4675.0
3,1010,6,SOR900728N45,SOR6667778889,21,124,1488.0
5,1008,3,AXO901201T89,OXJ0001112225,36,99,1485.0
10,1005,2,AXO901201T89,OXS8889990001,50,84,1260.0
4,1003,2,AXO901201T89,OXR1112223334,28,170,2550.0
5,1003,7,CER881112L67,CHN3334445558,27,74,1850.0
5,1003,4,SOR900728N45,SOR7778889990,41,46,552.0
1,1009,4,SOR900728N45,SOR7778889990,10,106,1272.0
7,1007,2,SEV850615M56,SEV5556667771,10,135,2025.0
7,1009,10,AXO901201T89,OXJ0001112225,9,65,1170.0
10,1006,6,SEV850615M56,SEV0001112224,15,123,1476.0
10,1009,3,WAL920304R34,WAL1112223335,18,37,555.0
10,1007,7,WAL920304R34,WAL6667778890,42,157,3925.0
3,1008,3,AXO901201T89,OXC1234567890,21,163,2445.0
6,1001,10,CER881112L67,CHS5556667778,48,89,1602.0
8,1005,9,WAL920304R34,WAL6667778890,15,105,1470.0
9,1002,2,SEV850615M56,SEV2223334445,47,146,2190.0
9,1005,1,AXO901201T89,OXN3334445556,19,241,3615.0
1,1010,5,AXO901201T89,OXJ0001112225,31,43,516.0
9,1008,9,WAL920304R34,WAL1112223334,46,73,1022.0
10,1003,9,WAL920304R34,WAL7778889991,2,62,868.0
3,1010,2,WAL920304R34,WAL0001112223,46,176,2640.0
10,1010,3,CER881112L67,CHS5556667778,32,94,1410.0
6,1006,5,AXO901201T89,OXH1112223337,21,105,1260.0
2,1002,8,SOR900728N45,SOR0001112223,17,84,2100.0
8,1001,1,WAL920304R34,WAL7778889991,50,286,4290.0
5,1001,9,AXO901201T89,OXL2223334445,29,66,924.0
9,1001,1,WAL920304R34,WAL7778889991,4,110,1650.0
10,1006,7,AXO901201T89,OXG0001112224,5,54,1350.0
7,1001,9,AXO901201T89,OXS8889990001,42,64,896.0
7,1007,9,SEV850615M56,SEV3334445556,17,69,966.0
10,1005,4,SEV850615M56,SEV9990001112,40,86,1032.0
5,1007,8,WAL920304R34,WAL6667778889,46,62,1550.0
9,1003,1,SEV850615M56,SEV2223334445,46,70,1050.0
5,1002,10,AXO901201T89,OXM9990001114,50,46,828.0
2,1002,4,WAL920304R34,WAL6667778890,46,144,1728.0
8,1006,1,SEV850615M56,SEV2223334445,10,201,3015.0
2,1006,1,WAL920304R34,WAL1112223335,16,226,3390.0
7,1003,7,SEV850615M56,SEV4445556667,33,89,2225.0
3,1006,6,SEV850615M56,SEV1112223336,4,141,1692.0
3,1004,3,AXO901201T89,OXR1112223334,19,102,1530.0
3,1001,10,SEV850615M56,SEV2223334445,16,132,2376.0
6,1002,8,AXO901201T89,OXL4445556668,20,181,4525.0
2,1002,2,WAL920304R34,WAL4445556667,24,90,1350.0
7,1001,6,AXO901201T89,OXG0001112224,5,33,396.0
5,1001,7,WAL920304R34,WAL1112223335,17,294,7350.0
2,1009,5,SEV850615M56,SEV3334445556,45,123,1476.0
1,1003,5,AXO901201T89,OXP9990001112,25,32,384.0
8,1008,5,WAL920304R34,WAL1112223334,46,115,1380.0
1,1008,6,CER881112L67,CHM1112223334,42,99,1188.0
6,1003,6,AXO901201T89,OXZ5556667770,18,150,1800.0
9,1003,5,SEV850615M56,SEV4445556667,10,27,324.0
3,1008,6,CER881112L67,CHN3334445558,23,129,1548.0
6,1003,10,CER881112L67,CHM1112223334,19,110,1980.0
1,1004,6,SOR900728N45,SOR7778889990,38,29,348.0
6,1008,1,AXO901201T89,OXD8889990002,29,152,2280.0
6,1006,1,CER881112L67,CHN3334445558,49,202,3030.0
10,1006,9,SEV850615M56,SEV2223334445,7,25,350.0
4,1002,6,SOR900728N45,SOR7778889990,4,103,1236.0
6,1010,8,AXO901201T89,OXZ5556667770,13,151,3775.0
1,1007,9,SOR900728N45,SOR0001112223,6,113,1582.0
8,1004,10,AXO901201T89,OXI9876543210,25,31,558.0
8,1009,3,SEV850615M56,SEV5556667779,33,66,990.0
7,1010,7,AXO901201T89,OXG0001112224,8,161,4025.0
6,1007,2,CER881112L67,CHI8889990002,20,133,1995.0
1,1002,1,WAL920304R34,WAL6667778890,4,147,2205.0
2,1001,10,AXO901201T89,OXL4445556668,29,45,810.0
1,1002,10,AXO901201T89,OXI9876543210,32,92,1656.0
8,1004,5,SEV850615M56,SEV9990001112,44,92,1104.0
9,1004,7,WAL920304R34,WAL1112223334,21,204,5100.0
3,1010,7,SEV850615M56,SEV1112223336,3,110,2750.0
9,1008,7,SOR900728N45,SOR8889990001,40,51,1275.0
3,1005,5,WAL920304R34,WAL2223334447,20,65,780.0
10,1009,8,AXO901201T89,OXJ0001112225,27,193,4825.0
10,1008,1,SEV850615M56,SEV5556667771,2,110,1650.0
5,1004,1,SOR900728N45,SOR0001112223,4,199,2985.0
2,1001,1,SEV850615M56,SEV0001112224,12,93,1395.0
8,1007,1,SEV850615M56,SEV3334445556,27,77,1155.0
10,1004,6,AXO901201T89,OXX3334445556,41,72,864.0
6,1008,9,WAL920304R34,WAL1112223334,9,22,308.0
5,1004,4,AXO901201T89,OXG0001112224,19,79,948.0
7,1006,6,AXO901201T89,OXA9990001113,42,145,1740.0
8,1006,2,AXO901201T89,OXM9990001114,49,186,2790.0
8,1007,8,AXO901201T89,OXC7778889990,35,163,4075.0
7,1002,5,CER881112L67,CHT7778889991,49,50,600.0
3,1007,8,AXO901201T89,OXN3334445556,43,157,3925.0
5,1006,10,AXO901201T89,OXM9990001114,46,69,1242.0
6,1005,2,AXO901201T89,OXS8889990001,4,194,2910.0
1,1009,10,AXO901201T89,OXL2223334445,2,134,2412.0
9,1007,7,WAL920304R34,WAL1112223335,4,276,6900.0
